time,seconds_elapsed,z,y,x
1757089330328281300,0.01328125,-0.9036712646484375,-0.169647216796875,0.1009674072265625
1757089330338236400,0.023236328125,-0.9053802490234375,-0.1698455810546875,0.104583740234375
1757089330348191500,0.03319140625,-0.90460205078125,-0.166107177734375,0.111846923828125
1757089330358145500,0.0431455078125,-0.903076171875,-0.1580657958984375,0.1184844970703125
1757089330368100400,0.053100341796875,-0.8799285888671875,-0.150421142578125,0.1251983642578125
1757089330378054400,0.063054443359375,-0.839813232421875,-0.1404571533203125,0.1427001953125
1757089330388009200,0.07300927734375,-0.778076171875,-0.1240692138671875,0.1663665771484375
1757089330397964500,0.082964599609375,-0.705841064453125,-0.1004180908203125,0.18646240234375
1757089330407918300,0.09291845703125,-0.640777587890625,-0.07110595703125,0.20648193359375
1757089330417873400,0.102873291015625,-0.6243438720703125,-0.0366058349609375,0.2221221923828125
1757089330427828200,0.112828125,-1.1076202392578125,-0.0172882080078125,0.0726470947265625
1757089330437782300,0.1227822265625,-1.7696380615234375,-0.15362548828125,-0.1246490478515625
1757089330447737300,0.1327373046875,-0.7752227783203125,-0.2653350830078125,0.149566650390625
1757089330457691400,0.14269140625,-0.70013427734375,-0.3702545166015625,0.114837646484375
1757089330467646500,0.152646484375,-0.7745208740234375,-0.2580718994140625,-0.067901611328125
1757089330477601300,0.162601318359375,-0.725006103515625,-0.1360015869140625,0.020172119140625
1757089330487555600,0.1725556640625,-0.7772216796875,0.0199737548828125,0.1126861572265625
1757089330497510400,0.182510498046875,-0.8546905517578125,0.133453369140625,0.226959228515625
1757089330507464400,0.19246435546875,-0.980926513671875,0.1600341796875,0.2806854248046875
1757089330517419300,0.202419189453125,-1.07135009765625,0.137481689453125,0.3249664306640625
1757089330527374600,0.21237451171875,-1.090362548828125,0.0761871337890625,0.3282012939453125
1757089330537328400,0.222328369140625,-1.1210479736328125,0.00018310546875,0.3753509521484375
1757089330547283500,0.232283447265625,-1.11041259765625,-0.0308380126953125,0.3249969482421875
1757089330557237800,0.24223779296875,-1.0615997314453125,-0.0789794921875,0.288482666015625
1757089330567192000,0.252192138671875,-0.9730072021484375,-0.1605987548828125,0.3026123046875
1757089330577147000,0.26214697265625,-0.805633544921875,-0.3664703369140625,0.4087677001953125
1757089330587101000,0.272100830078125,-0.6280059814453125,-0.437347412109375,0.498687744140625
1757089330597056000,0.282055908203125,-0.52398681640625,-0.3559417724609375,0.4730987548828125
1757089330607011000,0.292010986328125,-0.5080413818359375,-0.3223876953125,0.4226226806640625
1757089330616965000,0.301965087890625,-0.4879913330078125,-0.2756500244140625,0.413482666015625
1757089330626920000,0.311919921875,-0.443756103515625,-0.150848388671875,0.43988037109375
1757089330636875000,0.321875,-0.6905670166015625,-0.049957275390625,0.5268707275390625
1757089330646828800,0.331828857421875,-1.042083740234375,-0.0244903564453125,0.5982208251953125
1757089330656784100,0.3417841796875,-0.913330078125,-0.1040802001953125,0.3192291259765625
1757089330666738000,0.351738037109375,-0.8553466796875,-0.2219696044921875,0.385498046875
1757089330676693000,0.36169287109375,-0.7251739501953125,-0.23956298828125,0.3646087646484375
1757089330686647800,0.371647705078125,-0.654754638671875,-0.208038330078125,0.3365936279296875
1757089330696601900,0.381601806640625,-0.693511962890625,-0.1529083251953125,0.3839874267578125
1757089330706557000,0.391556884765625,-0.7113189697265625,-0.0477752685546875,0.341033935546875
1757089330716511000,0.401510986328125,-0.669647216796875,0.0750885009765625,0.302093505859375
1757089330726466000,0.411466064453125,-0.6239776611328125,0.1688690185546875,0.2960357666015625
1757089330736420900,0.4214208984375,-0.6270294189453125,0.21246337890625,0.212249755859375
1757089330746375200,0.431375244140625,-0.483795166015625,0.20654296875,0.193603515625
1757089330756330000,0.441330078125,-0.56317138671875,0.20489501953125,0.222930908203125
1757089330766285000,0.45128515625,-0.5954742431640625,0.226715087890625,0.2184295654296875
1757089330776238800,0.46123876953125,-0.5079193115234375,0.2301483154296875,0.196380615234375
1757089330786194200,0.471194091796875,-0.4792327880859375,0.2478790283203125,0.226531982421875
1757089330796148000,0.48114794921875,-0.4493255615234375,0.302276611328125,0.2472381591796875
1757089330806103000,0.49110302734375,-0.425689697265625,0.3655242919921875,0.3025360107421875
1757089330816057900,0.501057861328125,-0.388763427734375,0.40789794921875,0.416839599609375
1757089330826012000,0.511011962890625,-0.352508544921875,0.3956298828125,0.531585693359375
1757089330835967000,0.520967041015625,-0.3330841064453125,0.3376312255859375,0.6157073974609375
1757089330845922000,0.530922119140625,-0.339691162109375,0.2890777587890625,0.6847991943359375
