time,seconds_elapsed,z,y,x
1757088703276106800,0.020106689453125,0.03795856609940529,0.1295212358236313,0.11140508949756622
1757088703286154000,0.030154052734375,-0.031182419508695602,-0.06650179624557495,-0.07246620953083038
1757088703296200000,0.040199951171875,-0.08630985766649246,0.09670736640691757,-0.04493285343050957
1757088703306247000,0.050246826171875,-0.023390809074044228,0.10163261741399765,0.012827914208173752
1757088703316293000,0.060293212890625,0.12397174537181854,0.1084124967455864,0.022156434133648872
1757088703326339000,0.070339111328125,0.22779588401317596,0.054364439100027084,0.021756693720817566
1757088703336386000,0.080385986328125,0.2675877809524536,0.02472585253417492,0.02852272056043148
1757088703346432000,0.090431884765625,0.2686415910720825,0.07914195954799652,0.054619304835796356
1757088703356479000,0.10047900390625,0.2365345060825348,0.11922306567430496,0.11575376242399216
1757088703366525000,0.11052490234375,0.17512840032577515,0.14295129477977753,0.18454188108444214
1757088703376572000,0.120572021484375,0.12041589617729187,0.11664485931396484,0.21231013536453247
1757088703386617900,0.130617919921875,0.07717441022396088,-0.024448351934552193,0.16945241391658783
1757088703396663800,0.140663818359375,0.04575177654623985,-0.1067967563867569,0.10900717973709106
1757088703406710800,0.150710693359375,0.05495592579245567,-0.16095000505447388,0.039073098450899124
1757088703416757000,0.160757080078125,0.08893972635269165,-0.1371690332889557,-0.05890992283821106
1757088703426803700,0.1708037109375,0.13125576078891754,-0.046552322804927826,-0.13855335116386414
1757088703436850000,0.180849853515625,0.1691882312297821,0.01444019190967083,-0.15321671962738037
1757088703446895900,0.190895751953125,0.1951814740896225,0.07452776283025742,-0.1161566972732544
1757088703456943900,0.20094384765625,0.19596125185489655,0.09686076641082764,-0.04737790301442146
1757088703466989800,0.21098974609375,0.18394213914871216,0.07304571568965912,0.024754349142313004
1757088703477036800,0.221036865234375,0.1720852106809616,0.04420767351984978,0.08385974913835526
1757088703487082800,0.231082763671875,0.15030215680599213,-0.01242497842758894,0.13176229596138
1757088703497129700,0.241129638671875,0.1226060763001442,-0.043603405356407166,0.15424096584320068
1757088703507175700,0.25117578125,0.0943259671330452,-0.030375216156244278,0.14044366776943207
1757088703517221600,0.2612216796875,0.08652397245168686,0.06061461195349693,0.1058121845126152
1757088703527268600,0.2712685546875,0.09440906345844269,0.1723605841398239,0.07337408512830734
1757088703537314600,0.281314453125,0.10772699862718582,0.301338791847229,0.07676508277654648
1757088703547361500,0.291361572265625,0.12349849939346313,0.4251595437526703,0.12368305772542953
1757088703557407700,0.30140771484375,0.12395230680704117,0.5083958506584167,0.18583564460277557
1757088703567453700,0.31145361328125,0.10651552677154541,0.5621842741966248,0.21857547760009766
1757088703577501000,0.3215009765625,0.05575966835021973,0.600065290927887,0.21116337180137634
1757088703587547000,0.331546875,-0.021372400224208832,0.6465819478034973,0.1857680082321167
1757088703597593900,0.34159375,-0.09287800639867783,0.701521098613739,0.1601225584745407
1757088703607639800,0.351639892578125,-0.14830158650875092,0.7821688055992126,0.15635551512241364
1757088703617685800,0.361685791015625,-0.1958632469177246,0.8802778124809265,0.19179153442382812
1757088703627732700,0.371732666015625,-0.22989071905612946,0.9885755181312561,0.277798056602478
1757088703637778700,0.38177880859375,-0.2516215741634369,1.1096776723861694,0.39546316862106323
1757088703647825700,0.39182568359375,-0.26907727122306824,1.260188341140747,0.5115072131156921
1757088703657871600,0.40187158203125,-0.28435689210891724,1.4572950601577759,0.6105062365531921
1757088703667918600,0.411918701171875,-0.31544557213783264,1.6488392353057861,0.7261020541191101
1757088703677964800,0.42196484375,-0.3752867877483368,1.8289439678192139,0.8620926737785339
1757088703688010800,0.4320107421875,-0.44953733682632446,1.9949548244476318,0.9929622411727905
1757088703698057700,0.4420576171875,-0.5181624889373779,2.1295881271362305,1.0928571224212646
1757088703708103700,0.452103759765625,-0.5772463083267212,2.2371158599853516,1.1473352909088135
1757088703718150700,0.462150634765625,-0.6249133944511414,2.3432559967041016,1.1788139343261719
1757088703728196600,0.472196533203125,-0.6407248377799988,2.4637155532836914,1.2085672616958618
1757088703738242600,0.48224267578125,-0.6313350796699524,2.541712999343872,1.261216402053833
1757088703748289800,0.492289794921875,-0.690021276473999,2.6265177726745605,1.3344039916992188
1757088703758335700,0.502335693359375,-0.9156326055526733,2.8387322425842285,1.4368550777435303
1757088703768382700,0.5123828125,-1.1875828504562378,2.9346089363098145,1.4540263414382935
1757088703778428700,0.5224287109375,-1.4900975227355957,2.883909225463867,1.2977330684661865
1757088703788475600,0.5324755859375,-1.8647749423980713,2.698439121246338,0.9951026439666748
1757088703798521900,0.54252197265625,-2.238884687423706,2.4553000926971436,0.6116479635238647
1757088703808567800,0.55256787109375,-2.5055112838745117,2.150500535964966,0.19968807697296143
1757088703818614800,0.56261474609375,-2.618695020675659,1.8874109983444214,-0.2332705408334732
1757088703828660700,0.57266064453125,-2.634796619415283,1.7039633989334106,-0.6523836255073547
1757088703838707700,0.582707763671875,-2.603100299835205,1.6196634769439697,-0.9635708332061768
1757088703848753700,0.592753662109375,-2.5344369411468506,1.668895959854126,-1.0741032361984253
1757088703858800600,0.602800537109375,-2.4132769107818604,1.8395963907241821,-0.9534886479377747
1757088703868846600,0.6128466796875,-2.2093517780303955,2.201809883117676,-0.6374102830886841
1757088703878892500,0.622892578125,-1.9778940677642822,2.675020694732666,-0.17071528732776642
1757088703888939500,0.632939453125,-1.7766176462173462,3.148010730743408,0.38135799765586853
1757088703898985700,0.64298583984375,-1.6039724349975586,3.561450958251953,0.9489394426345825
1757088703909032700,0.65303271484375,-1.4840673208236694,3.8761677742004395,1.4718247652053833
1757088703919079000,0.663078857421875,-1.4337961673736572,3.953383445739746,1.8413790464401245
1757088703929124900,0.673124755859375,-1.430849552154541,3.7633981704711914,2.0111098289489746
1757088703939171800,0.683171875,-1.4139095544815063,3.38980770111084,2.00199031829834
1757088703949217800,0.6932177734375,-1.3550955057144165,2.9267759323120117,1.8671963214874268
1757088703959264800,0.7032646484375,-1.293219804763794,2.397925853729248,1.6562448740005493
1757088703969310700,0.713310791015625,-1.2229036092758179,1.943856120109558,1.3893718719482422
1757088703979357700,0.723357666015625,-1.1658326387405396,1.6436386108398438,1.0988212823867798
1757088703989403600,0.733403564453125,-1.150335669517517,1.4396486282348633,0.8192235231399536
1757088703999449900,0.743449951171875,-1.1412193775177002,1.3537055253982544,0.5633320808410645
1757088704009496600,0.75349658203125,-1.1298245191574097,1.3353912830352783,0.3580542802810669
1757088704019542800,0.763542724609375,-1.081969141960144,1.3394323587417603,0.2512972056865692
1757088704029589800,0.77358984375,-1.0058064460754395,1.3970588445663452,0.2207755148410797
1757088704039635700,0.7836357421875,-0.9356180429458618,1.474997639656067,0.2252006232738495
1757088704049681700,0.793681640625,-0.8907661437988281,1.5116496086120605,0.2519049346446991
1757088704059728600,0.803728759765625,-0.8537561893463135,1.5026700496673584,0.29977181553840637
1757088704069774600,0.813774658203125,-0.8049638867378235,1.4792224168777466,0.3515319228172302
1757088704079821800,0.82382177734375,-0.7490108609199524,1.4787859916687012,0.40799015760421753
1757088704089867800,0.83386767578125,-0.6933119297027588,1.4704986810684204,0.4492856562137604
1757088704099914800,0.843914794921875,-0.6508626937866211,1.434585452079773,0.46675893664360046
1757088704109960700,0.853960693359375,-0.637552797794342,1.3919671773910522,0.4679400324821472
