time,seconds_elapsed,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1757088781080356900,0.0,0.0132801448926329,-0.0400901772081851,-0.0013446090742945,-0.0009984364528208,0.0238245277017354,-0.1807805647160857,1.0299063807092603,9.700374568104744,1.0061815139897168
1757088781090311700,0.009954833984375355,0.0106244403868913,-0.0458183698356151,0.0023105794098228,-0.005017682031542,-0.0327706352233886,-0.1521701179120689,1.0292864221800118,9.700256494683028,1.0079475007489322
1757088781100266800,0.019909912109374872,0.0091673489660024,-0.0513383373618125,0.0028998826164752,-0.0063769876860082,-0.0469207411289215,-0.1436699275270104,1.0285513128384949,9.70019336631894,1.0093236844729632
1757088781110221800,0.029864990234375277,0.010253919288516,-0.0639329552650451,0.0066091334447264,-0.0412546051260083,-0.0446299998432397,-0.1195825841706246,1.0276649584580213,9.700144266480208,1.0106743684295565
1757088781120175900,0.03981884765625043,0.0129998354241251,-0.0743136331439018,0.0119041875004768,-0.0530103632409125,-0.0482370844244956,-0.0714849812820553,1.0262528266377746,9.700160633093118,1.011957247846946
1757088781130130700,0.0497736816406249,0.0119675947353243,-0.0765978246927261,0.0188092328608036,-0.0628256548125296,-0.0167582425773143,-0.0381892262060195,1.024247405099496,9.700255910161138,1.0130781416356562
1757088781140085800,0.059728759765625306,0.0166141409426927,-0.0702680125832557,0.0197206884622573,-0.0550502715706825,0.0077834934830665,-0.0520480210147798,1.0217093379892408,9.700404963243008,1.0142176670596004
1757088781150040800,0.06968383789062482,0.0213274043053388,-0.0631275400519371,0.0211998093873262,-0.0385679963905364,-0.0022106617867946,-0.0653248512171208,1.0189936492897569,9.700522452142836,1.015822837233916
1757088781159996000,0.07963891601562523,0.023095803335309,-0.0597549602389335,0.0176131501793861,-0.0308696239076554,-0.0184165311783552,-0.041916430035606,1.0165328851994129,9.70056921389401,1.017853174017742
1757088781169950700,0.0895937499999997,0.0267453994601964,-0.0542094595730304,0.0116633828729391,0.0177402393519878,-0.0230056125342845,-0.0085461484186351,1.0146096620518714,9.700518360489609,1.0202459874384104
1757088781179905500,0.09954858398437505,0.0282778497785329,-0.0495877601206302,0.0053381444886326,0.0548632245659828,-0.0266045138090848,0.0245164554886519,1.01325064865835,9.700376906192302,1.022946697764471
1757088781189860900,0.10950390624999962,0.0309905465692281,-0.0507973656058311,-0.0019418727606534,0.0469675028800964,-0.0229249485135078,0.0677254095528274,1.0124665125433354,9.70013783673942,1.0259759093925356
