time,seconds_elapsed,z,y,x
1757088840751351800,0.021351806640625,-0.0035562028642743826,-0.9017605781555176,-0.1321670264005661
1757088840761307000,0.031306884765625,-0.08257219195365906,-0.9057864546775818,-0.05172039195895195
1757088840771261700,0.04126171875,-0.1586691290140152,-0.8901686072349548,0.04879818111658096
1757088840781215700,0.0512158203125,-0.03581618517637253,-0.9008825421333313,0.13522762060165405
1757088840791170800,0.0611708984375,0.10489104688167572,-0.7545342445373535,0.19599364697933197
1757088840801126000,0.0711259765625,0.1246303990483284,-0.6966296434402466,0.24188151955604553
1757088840811080700,0.081080810546875,0.063004270195961,-0.8440994620323181,0.18798550963401794
1757088840821035500,0.091035400390625,-0.010920555330812931,-1.2318394184112549,0.08596646040678024
1757088840830989800,0.10098974609375,-0.14335355162620544,-1.5062917470932007,0.09585331380367279
1757088840840944600,0.110944580078125,-0.3461516797542572,-1.3887022733688354,0.20484717190265656
1757088840850899700,0.120899658203125,-0.4466993808746338,-0.4826147258281708,0.2597567141056061
1757088840860854500,0.1308544921875,-0.43805181980133057,0.3922238349914551,0.40422120690345764
1757088840870809900,0.140809814453125,-0.30512839555740356,1.101952314376831,0.6351292729377747
1757088840880763600,0.150763671875,-0.04918236657977104,1.5362099409103394,0.7614861130714417
1757088840890718700,0.16071875,0.5059428215026855,1.5536284446716309,0.6109093427658081
1757088840900673500,0.170673583984375,1.1706593036651611,1.659338355064392,0.525740921497345
1757088840910628900,0.18062890625,1.749442219734192,1.8426909446716309,0.7006876468658447
1757088840920583700,0.190583740234375,2.166424036026001,1.5626904964447021,1.0341434478759766
1757088840930538800,0.200538818359375,2.3031725883483887,0.9696426391601562,1.437522292137146
1757088840940492500,0.210492431640625,2.0481159687042236,0.2815342843532562,1.804753303527832
1757088840950447900,0.22044775390625,1.463992953300476,-0.2569807469844818,2.0439140796661377
1757088840960402700,0.230402587890625,0.7890685200691223,-0.616780698299408,2.1395859718322754
1757088840970357800,0.240357666015625,0.303689569234848,-0.8141469955444336,2.062865972518921
1757088840980312800,0.250312744140625,0.2751183807849884,-0.7886911630630493,1.8091068267822266
1757088840990267000,0.260266845703125,0.6414573788642883,-0.61063152551651,1.4249707460403442
1757088841000221700,0.2702216796875,1.2387149333953857,-0.36934301257133484,1.0717931985855103
1757088841010176800,0.2801767578125,2.005330801010132,-0.0051726787351071835,0.8835476636886597
1757088841020131800,0.2901318359375,2.741109848022461,0.45172616839408875,0.822485089302063
1757088841030086700,0.300086669921875,3.091667652130127,0.7742694616317749,0.7569900155067444
1757088841040040700,0.310040771484375,2.614621639251709,0.5962904095649719,0.4981752634048462
1757088841049995800,0.319995849609375,1.56836998462677,0.08794045448303223,0.2013395130634308
1757088841059950800,0.329950927734375,0.6730733513832092,-0.5340139269828796,0.01772494614124298
1757088841069905700,0.33990576171875,0.30079925060272217,-1.3513301610946655,-0.09432634711265564
1757088841079860700,0.34986083984375,0.6217519640922546,-1.851157546043396,-0.09563608467578888
1757088841089814800,0.359814697265625,1.4064111709594727,-1.7499438524246216,-0.014043902978301048
1757088841099769900,0.369769775390625,1.9927915334701538,-1.5483670234680176,-0.05628430098295212
1757088841109724700,0.379724609375,2.117530345916748,-1.4722424745559692,-0.3359198272228241
1757088841119679700,0.3896796875,1.9746683835983276,-1.0945920944213867,-0.7250531911849976
1757088841129634800,0.399634765625,1.8908582925796509,-0.6918477416038513,-0.9469116926193237
1757088841139590000,0.40958984375,2.0764708518981934,-0.2793738842010498,-1.1086616516113281
1757088841149544000,0.4195439453125,2.3251168727874756,0.11639782786369324,-1.2830685377120972
1757088841159499000,0.4294990234375,2.410620927810669,0.1488601714372635,-1.4523736238479614
1757088841169453800,0.439453857421875,2.346440315246582,-0.18088269233703613,-1.5983331203460693
1757088841179409000,0.449408935546875,2.2616753578186035,-0.692181408405304,-1.708496332168579
1757088841189364000,0.459364013671875,2.2064096927642822,-1.2813752889633179,-1.8177909851074219
1757088841199318000,0.469318115234375,2.197145462036133,-1.8315883874893188,-1.9228241443634033
1757088841209272800,0.47927294921875,2.1814229488372803,-2.003997802734375,-1.923140048980713
1757088841219228000,0.489227783203125,2.1081130504608154,-1.8292460441589355,-1.76003897190094
1757088841229183000,0.499182861328125,1.952189326286316,-1.5255401134490967,-1.4417660236358643
1757088841239137800,0.5091376953125,1.7522274255752563,-1.3435916900634766,-1.0300687551498413
1757088841249091800,0.519091796875,1.5971488952636719,-1.254014253616333,-0.5701943635940552
1757088841259047000,0.529046875,1.5345139503479004,-1.3580617904663086,-0.14149226248264313
1757088841269002000,0.539001953125,1.558241367340088,-1.6937849521636963,0.13875293731689453
1757088841278956800,0.548956787109375,1.6232298612594604,-2.1857481002807617,0.23373988270759583
1757088841288912000,0.558911865234375,1.721459984779358,-2.6993908882141113,0.20479506254196167
1757088841298867000,0.568866943359375,1.8700125217437744,-3.1735103130340576,0.1956593543291092
1757088841308821000,0.578821044921875,2.0639374256134033,-3.4095966815948486,0.30715784430503845
1757088841318775800,0.58877587890625,2.297105550765991,-3.534966468811035,0.5153201222419739
1757088841328731000,0.59873095703125,2.519867420196533,-3.4121875762939453,0.7801135778427124
1757088841338686000,0.60868603515625,2.5311946868896484,-2.912473678588867,0.899019718170166
1757088841348641000,0.61864111328125,2.258448839187622,-2.1768076419830322,0.7733474969863892
1757088841358594800,0.6285947265625,1.880040168762207,-1.3189247846603394,0.4742460250854492
1757088841368550000,0.6385498046875,1.5341345071792603,-0.3850465714931488,0.09799950569868088
