time,seconds_elapsed,z,y,x
1757088575915897900,0.09689794921875,1.8654625415802002,-5.309424877166748,1.3386999368667603
1757088575925450800,0.10645068359375,2.1000375747680664,-5.856812477111816,1.4889874458312988
1757088575935004000,0.11600390625,2.354137420654297,-6.256249904632568,1.6588000059127808
1757088575944557000,0.12555712890625,2.6229500770568848,-6.395537376403809,1.8603750467300415
1757088575954110200,0.135110107421875,2.9320499897003174,-6.317437648773193,2.0974249839782715
1757088575963663400,0.144663330078125,3.1238625049591064,-6.005862236022949,2.3282876014709473
1757088575973216300,0.15421630859375,3.2349624633789062,-5.707762241363525,2.496999979019165
1757088575982769400,0.163769287109375,3.325437545776367,-5.530662536621094,2.6569125652313232
1757088575992322800,0.17332275390625,3.4647250175476074,-5.457237243652344,2.865912437438965
1757088576001875700,0.182875732421875,3.623537540435791,-5.454899787902832,3.0430123805999756
1757088576011428900,0.192428955078125,3.6968250274658203,-5.565999984741211,3.2348248958587646
1757088576020981800,0.201981689453125,3.6796374320983887,-5.668712615966797,3.398587465286255
1757088576030535200,0.21153515625,3.639349937438965,-5.6662373542785645,3.5329248905181885
1757088576040088000,0.221088134765625,3.546537399291992,-5.3961873054504395,3.6246373653411865
1757088576049641200,0.23064111328125,3.474487543106079,-5.1628499031066895,3.6404500007629395
1757088576059194400,0.2401943359375,3.3767249584198,-4.699887275695801,3.647737503051758
1757088576068747300,0.249747314453125,3.281437397003174,-4.299075126647949,3.5976874828338623
1757088576078300400,0.259300537109375,3.1409125328063965,-3.8055875301361084,3.6124000549316406
1757088576087853800,0.268853759765625,3.0151000022888184,-3.3767249584198,3.5818750858306885
1757088576097407000,0.278406982421875,2.8708624839782715,-2.98333740234375,3.535399913787842
1757088576106960000,0.2879599609375,2.7878124713897705,-2.7340500354766846,3.4511125087738037
1757088576116513000,0.297512939453125,2.7157623767852783,-2.539900064468384,3.3643500804901123
1757088576126066000,0.30706591796875,2.6204750537872314,-2.420137405395508,3.212825059890747
1757088576135619300,0.316619384765625,2.5117125511169434,-2.4311375617980957,3.0027248859405518
1757088576145172200,0.326172119140625,2.318662405014038,-2.1795125007629395,2.8329124450683594
1757088576154725400,0.335725341796875,2.0572750568389893,-1.7115999460220337,2.5750999450683594
1757088576164278500,0.345278564453125,1.7701749801635742,-1.2399749755859375,2.2599499225616455
1757088576173831400,0.35483154296875,1.498887538909912,-0.7195374965667725,1.9496124982833862
1757088576183384800,0.364384765625,1.2533124685287476,-0.29438748955726624,1.727275013923645
1757088576192938000,0.37393798828125,1.0517375469207764,-0.0035749999806284904,1.627037525177002
1757088576202491100,0.3834912109375,0.896637499332428,0.07576250284910202,1.5879875421524048
1757088576212044000,0.3930439453125,0.7928249835968018,-0.035337500274181366,1.5867500305175781
1757088576221597200,0.40259716796875,0.686537504196167,-0.19415000081062317,1.5855125188827515
1757088576231150300,0.412150390625,0.5288249850273132,-0.30896249413490295,1.4939374923706055
1757088576240703500,0.421703369140625,0.3139125108718872,-0.2858625054359436,1.2531750202178955
1757088576250256400,0.43125634765625,0.10009999573230743,-0.15633749961853027,0.9002124667167664
1757088576259809500,0.4408095703125,-0.03189999982714653,0.11976250261068344,0.5055875182151794
1757088576269362700,0.45036279296875,-0.030662499368190765,0.9029625058174133,-0.5377625226974487
1757088576278915800,0.459915771484375,0.08181250095367432,1.389162540435791,-1.7546374797821045
1757088576288469000,0.469468994140625,0.1036750003695488,1.2328250408172607,-2.0160250663757324
1757088576298022100,0.479022216796875,-0.0648999959230423,0.5413374900817871,-1.4040124416351318
1757088576307575300,0.4885751953125,-0.31404998898506165,-0.35048750042915344,-0.5902875065803528
1757088576317128400,0.49812841796875,-0.3910500109195709,-0.8294000029563904,-0.12484999746084213
1757088576326681300,0.507681396484375,-0.16499999165534973,-0.8233500123023987,-0.19689999520778656
1757088576336234500,0.517234375,0.1671999990940094,-0.6132500171661377,-0.344712495803833
1757088576345787600,0.52678759765625,0.3957250118255615,-0.5277249813079834,-0.2714250087738037
1757088576355340800,0.5363408203125,0.4604874849319458,-0.6657750010490417,0.16830000281333923
1757088576364894000,0.54589404296875,0.40796250104904175,-0.9431124925613403,0.31735000014305115
1757088576374447000,0.555447021484375,0.420199990272522,-0.9235875010490417,0.14396250247955322
1757088576384000000,0.565,0.4507249891757965,-0.6743000149726868,-0.09803749620914459
