time,seconds_elapsed,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,label
1757685565038253600,0.2483796386718761,-0.0048124999739229,-0.0145749999210238,0.0167750008404254,-0.003389999968931,-0.3196530044078827,0.1247889995574951,-1.1315089464187622,-9.494830131530762,2.1767499446868896,sitting_down
1757685565047806500,0.2579323730468772,-0.0048124999739229,-0.0156750008463859,0.0167750008404254,-0.0522449985146522,-0.3175320029258728,0.1135250031948089,-1.1308629512786863,-9.494891166687012,2.1768178939819336,sitting_down
1757685565057359600,0.2674855957031248,-0.002337499987334,-0.0035749999806284,0.0142999999225139,-0.0893979966640472,-0.3315159976482391,0.0487420000135898,-1.1301840543746948,-9.494933128356934,2.176980972290039,sitting_down
1757685565066912500,0.27703857421875,-0.002337499987334,0.0086624994874,0.011824999935925,-0.0997169986367225,-0.3475880026817322,0.0214690007269382,-1.1295820474624634,-9.494965553283691,2.1771581172943115,sitting_down
1757685565076465700,0.286591552734377,0.0013749999925494,0.0184249989688396,0.011824999935925,-0.11404400318861,-0.3185609877109527,0.043163001537323,-1.1292740106582642,-9.494955062866213,2.177361011505127,sitting_down
1757685565086018600,0.2961445312500004,0.0013749999925494,0.025849999859929,0.0142999999225139,-0.1166580021381378,-0.3115879893302917,0.0816880017518997,-1.1292870044708252,-9.494906425476074,2.1775670051574707,sitting_down
1757685565095571700,0.3056977539062497,0.0026124999858438,0.025849999859929,0.0167750008404254,-0.0672760009765625,-0.3021939992904663,0.1067640036344528,-1.1293209791183472,-9.49485206604004,2.177786111831665,sitting_down
1757685565105124900,0.3152507324218749,-0.0010999999940395,0.0136124994605779,0.0215875003486871,0.0063430001027882,-0.2998600006103515,0.1324439942836761,-1.1288989782333374,-9.494827270507812,2.178112030029297,sitting_down
1757685565114678000,0.3248039550781243,-0.0035749999806284,0.0001374999992549,0.0276375003159046,0.0120869996026158,-0.3311089873313904,0.1502660065889358,-1.127879977226257,-9.494853973388672,2.1785190105438232,sitting_down
1757685565124231000,0.3343569335937513,-0.0059124999679625,0.0013749999925494,0.0325874984264373,-0.0261540003120899,-0.3672179877758026,0.1470050066709518,-1.1264150142669678,-9.494938850402832,2.178906917572021,sitting_down
1757685565133783800,0.3439096679687505,-0.0048124999739229,0.0123749999329447,0.0362999998033046,-0.0629659965634346,-0.3887630105018616,0.1238090023398399,-1.1246800422668457,-9.495089530944824,2.179140090942383,sitting_down
1757685565143337000,0.3534628906249999,-0.002337499987334,0.025849999859929,0.0411125011742115,-0.1347910016775131,-0.4077500104904175,0.0886259973049163,-1.122959017753601,-9.495299339294434,2.179111957550049,sitting_down
1757685565152890000,0.363016113281251,0.0026124999858438,0.0391874983906745,0.0435874983668327,-0.1760810017585754,-0.4102509915828705,0.1010510027408599,-1.1214250326156616,-9.495526313781738,2.17891788482666,sitting_down
1757685565162443300,0.3725693359375004,0.0049499999731779,0.0489500015974044,0.0496375001966953,-0.1794510036706924,-0.377005010843277,0.1125489994883537,-1.1200729608535769,-9.495721817016602,2.178761005401612,sitting_down
1757685565171996200,0.3821220703125014,0.0026124999858438,0.0489500015974044,0.0618750005960464,-0.1222710013389587,-0.3243379890918731,0.1111610010266304,-1.1187180280685425,-9.495871543884276,2.1788089275360107,sitting_down
1757685565181549300,0.3916752929687508,-0.002337499987334,0.0379500016570091,0.0765874981880188,-0.0756699964404106,-0.2616559863090515,0.0860150009393692,-1.1171510219573977,-9.49598217010498,2.1791300773620605,sitting_down
1757685565191102200,0.401228271484376,-0.0071499999612569,0.0246124994009733,0.0863500013947486,-0.0908249989151954,-0.2391200065612793,0.0276539996266365,-1.11537504196167,-9.496088027954102,2.17956805229187,sitting_down
1757685565200655400,0.4107812500000012,-0.0071499999612569,0.0148499999195337,0.0923999994993209,-0.0894389972090721,-0.2205709964036941,-0.0345019996166229,-1.113340973854065,-9.496252059936523,2.179893016815185,sitting_down
1757685565210208500,0.4203344726562505,-0.0096249999478459,0.0160875003784894,0.0998250022530555,-0.0707990005612373,-0.2374799996614456,-0.0548699982464313,-1.1110130548477173,-9.496521949768066,2.179898977279663,sitting_down
1757685565219761400,0.4298874511718757,-0.0120999999344348,0.017187500372529,0.1071124970912933,-0.0878380015492439,-0.242588996887207,-0.0471099987626075,-1.1085129976272583,-9.496898651123049,2.179513931274414,sitting_down
1757685565229314600,0.4394404296875009,-0.0145749999210238,0.0196624994277954,0.1083500012755394,-0.2081719934940338,-0.2552489936351776,-0.0782399997115135,-1.1061749458312988,-9.497365951538086,2.178652048110962,sitting_down
1757685565238867700,0.4489936523437503,-0.015812499448657,0.0208999998867511,0.1021625027060508,-0.3621000051498413,-0.2638759911060333,-0.1007459983229637,-1.1043299436569214,-9.497894287109377,2.177273988723755,sitting_down
1757685565248420900,0.4585468750000014,-0.0181499999016523,0.0221375003457069,0.0900624990463256,-0.4383040070533752,-0.2232429981231689,-0.0863799974322319,-1.1031650304794312,-9.49839973449707,2.1756510734558105,sitting_down
1757685565257973800,0.4680998535156249,-0.0193875003606081,0.0148499999195337,0.0826374962925911,-0.4481880068778991,-0.1994840055704116,-0.1002560034394264,-1.102741003036499,-9.498861312866213,2.1738359928131104,sitting_down
1757685565267526700,0.4776525878906241,-0.024337500333786,0.0026124999858438,0.0790624991059303,-0.4073019921779632,-0.2026699930429458,-0.0434730015695095,-1.102923035621643,-9.499268531799316,2.171942949295044,sitting_down
1757685565277079800,0.487205810546877,-0.0268124993890523,-0.0059124999679625,0.0803000032901763,-0.3278709948062897,-0.1780620068311691,0.0618689991533756,-1.103495955467224,-9.49959945678711,2.170180082321167,sitting_down
1757685565286633000,0.4967590332031264,-0.0340999998152256,-0.0145749999210238,0.0851124972105026,-0.2465440034866333,-0.1809599995613098,0.1903979927301406,-1.1043490171432495,-9.499794960021973,2.1688709259033203,sitting_down
1757685565296186000,0.5063120117187498,-0.0413874983787536,-0.0255750007927417,0.0936374962329864,-0.1502279937267303,-0.19930200278759,0.3275330066680908,-1.1053789854049685,-9.499794960021973,2.1683349609375,sitting_down
1757685565305739000,0.515864990234375,-0.0499125011265277,-0.0340999998152256,0.1046374961733818,-0.0919779986143112,-0.2231640070676803,0.4161899983882904,-1.106400966644287,-9.49956512451172,2.1688060760498047,sitting_down
1757685565315292200,0.5254182128906262,-0.0609125010669231,-0.0474375002086162,0.1143999993801117,-0.078405000269413,-0.2448740005493164,0.4338699877262115,-1.10725998878479,-9.49909782409668,2.1703848838806152,sitting_down
1757685565324845000,0.5349709472656254,-0.0706750005483627,-0.0596750006079673,0.1205874979496002,-0.1292649954557418,-0.2572430074214935,0.4138619899749756,-1.1080149412155151,-9.498373031616213,2.1731209754943848,sitting_down
1757685565334398000,0.5445239257812506,-0.0756250023841857,-0.0584375001490116,0.1205874979496002,-0.2042270004749298,-0.2380349934101104,0.3217290043830871,-1.1087340116500854,-9.497400283813477,2.1769089698791504,sitting_down
1757685565343951400,0.5540773925781242,-0.0866250023245811,-0.0560999996960163,0.1156374961137771,-0.2363719940185547,-0.2669079899787903,0.3042120039463043,-1.109429955482483,-9.496187210083008,2.18171501159668,sitting_down
1757685565353504300,0.5636301269531252,-0.0976250022649765,-0.048675000667572,0.1168750002980232,-0.1583669930696487,-0.2962580025196075,0.1847320050001144,-1.1098860502243042,-9.494837760925291,2.187203884124756,sitting_down
1757685565363057200,0.5731831054687504,-0.0926750004291534,-0.0340999998152256,0.1351625025272369,-0.0933870002627372,-0.3211070001125335,0.0879300013184547,-1.1100130081176758,-9.49344253540039,2.1930348873138428,sitting_down
1757685565372610300,0.5827363281249998,-0.085387498140335,-0.0266750007867813,0.1559250056743621,-0.1001700013875961,-0.4099139869213104,0.0886790007352829,-1.1098660230636597,-9.492015838623049,2.199126005172729,sitting_down
1757685565382163500,0.5922895507812509,-0.0903374999761581,-0.0279124993830919,0.1755875051021576,-0.1153889968991279,-0.4465540051460266,0.1371210068464279,-1.1093560457229614,-9.490503311157228,2.2057440280914307,sitting_down
1757685565391716400,0.6018422851562502,-0.1000999957323074,-0.0365750007331371,0.20363749563694,-0.0259569995105266,-0.5082830190658569,0.1057280004024505,-1.1081000566482544,-9.488927841186523,2.2129790782928467,sitting_down
1757685565401269500,0.6113955078125013,-0.113437496125698,-0.057337500154972,0.2378749996423721,0.0172189995646476,-0.5946969985961914,0.0237160008400678,-1.105916976928711,-9.487347602844238,2.2206621170043945,sitting_down
1757685565410822700,0.6209487304687507,-0.1073874980211258,-0.0548624992370605,0.2806375026702881,0.0499790012836456,-0.5414720177650452,0.0025559999048709,-1.1025129556655884,-9.485811233520508,2.228713035583496,sitting_down
1757685565420375600,0.6305014648437499,-0.1098624989390373,-0.024337500333786,0.3246375024318695,0.0221829991787672,-0.4939430058002472,0.0654380023479461,-1.097390055656433,-9.484291076660156,2.2374520301818848,sitting_down
1757685565429928400,0.6400544433593769,-0.1159124970436096,0.0160875003784894,0.3636874854564667,-0.0191290006041526,-0.4115110039710998,0.090658001601696,-1.0899970531463623,-9.48277473449707,2.247154951095581,sitting_down
1757685565439481900,0.6496079101562504,-0.1231999993324279,0.0611874982714653,0.3991625010967254,-0.0167130008339881,-0.3366599977016449,0.0989480018615722,-1.0798310041427612,-9.481294631958008,2.257880926132202,sitting_down
1757685565449034800,0.6591606445312514,-0.1220999956130981,0.1076624989509582,0.4382124841213226,-0.0117880003526806,-0.2570019960403442,0.0896459966897964,-1.066575050354004,-9.47985553741455,2.2696950435638428,sitting_down
1757685565458588000,0.6687138671875008,-0.128150001168251,0.1528999954462051,0.4785000085830688,-0.0703769996762275,-0.1890130043029785,0.1970849931240081,-1.0502599477767944,-9.47838306427002,2.2828071117401123,sitting_down
1757685565468140800,0.6782668457031242,-0.1489125043153762,0.1809500008821487,0.5152124762535095,-0.1114320009946823,-0.1422490030527115,0.2826530039310455,-1.031033992767334,-9.476820945739746,2.297266960144043,sitting_down
1757685565477694000,0.6878198242187512,-0.1696749925613403,0.1944250017404556,0.5603125095367432,-0.1139580011367797,-0.1650370061397552,0.2624000012874603,-1.0089319944381714,-9.47522258758545,2.312701940536499,sitting_down
1757685565487247000,0.6973730468750006,-0.191674992442131,0.1809500008821487,0.6128374934196472,-0.0708089992403984,-0.1118929982185363,0.2655700147151947,-0.9839320182800292,-9.473608016967772,2.3288490772247314,sitting_down
1757685565496800000,0.706926025390624,-0.2173874974250793,0.1394249945878982,0.6825500130653381,0.0370780006051063,-0.0940129980444908,0.1936859935522079,-0.9556670188903807,-9.472043991088867,2.3453609943389893,sitting_down
1757685565506353200,0.7164792480468769,-0.2454375028610229,0.0929500013589859,0.7717875242233276,0.1456789970397949,-0.0284839998930692,0.1518400013446808,-0.9235349893569946,-9.47053337097168,2.362215995788574,sitting_down
1757685565515906000,0.7260319824218762,-0.2844874858856201,0.0783749967813491,0.8731250166893005,0.1672479957342147,0.0959350019693374,0.086558997631073,-0.8868839740753174,-9.469038009643556,2.3795390129089355,sitting_down
1757685565525459200,0.7355852050781237,-0.3444375097751617,0.1113749966025352,0.976937472820282,0.0173760000616312,0.2153850048780441,0.0492990016937255,-0.8454089760780334,-9.467409133911133,2.397829055786133,sitting_down
1757685565535012000,0.7451381835937507,-0.3944875001907348,0.1357125043869018,1.0599875450134275,-0.2735359966754913,0.3155629932880401,-0.1367129981517791,-0.7994959950447083,-9.465645790100098,2.4168829917907715,sitting_down
1757685565544565200,0.7546911621093759,-0.433537483215332,0.1541374921798706,1.1187000274658203,-0.6264820098876953,0.4962069988250732,-0.2620689868927002,-0.7502319812774658,-9.463607788085938,2.43694806098938,sitting_down
1757685565554118400,0.7642443847656253,-0.4665375053882599,0.1821874976158142,1.1529375314712524,-0.8939949870109558,0.6166239976882935,-0.233922004699707,-0.6985899806022644,-9.461052894592283,2.458667039871216,sitting_down
1757685565563671600,0.7737976074218764,-0.5142499804496765,0.2102375030517578,1.185937523841858,-0.796396017074585,0.5799229741096497,-0.1117589995265007,-0.6441450119018555,-9.45775032043457,2.482696056365967,sitting_down
1757685565573224400,0.7833503417968775,-0.5740625262260437,0.2054249942302703,1.261562466621399,-0.4148620069026947,0.505325973033905,-0.0005239999736659,-0.5853559970855713,-9.453508377075195,2.509450912475586,sitting_down
1757685565582777300,0.7929033203125009,-0.6485875248908997,0.1442375034093856,1.3972749710083008,-0.0060220002196729,0.4179210066795349,0.0883169993758201,-0.5207489728927612,-9.447982788085938,2.539531946182251,sitting_down
1757685565592330800,0.8024567871093762,-0.7293000221252441,0.0636624991893768,1.5683250427246094,0.0729790031909942,0.3503260016441345,0.1483509987592697,-0.4496740102767944,-9.440763473510742,2.573643922805786,sitting_down
1757685565601883400,0.8120092773437513,-0.8208749890327454,-0.0230999998748302,1.7296124696731567,-0.2403289973735809,0.2996309995651245,0.3496269881725311,-0.3727869987487793,-9.431341171264648,2.612795114517212,sitting_down
1757685565611436800,0.8215627441406248,-0.9149249792099,-0.0926750004291534,1.8589999675750728,-0.6569179892539978,0.3383629918098449,0.235504999756813,-0.2910659909248352,-9.419564247131348,2.656965970993042,sitting_down
1757685565620989700,0.83111572265625,-0.9699249863624572,-0.1953874975442886,1.9432874917984009,-0.9283760190010072,0.5177940130233765,-0.1452179998159408,-0.2052599936723709,-9.405572891235352,2.7053918838500977,sitting_down
1757685565630542800,0.8406689453125011,-0.9931625127792358,-0.2294874936342239,2.0167124271392822,-1.2064130306243896,0.3978100121021271,-0.2253399938344955,-0.1162049993872642,-9.38938331604004,2.7577600479125977,sitting_down
1757685565640095700,0.8502216796875004,-1.0089750289916992,-0.3247750103473663,2.0520498752593994,-1.4792560338974,0.1455499976873397,-0.0724849998950958,-0.0249940007925033,-9.370842933654783,2.8143510818481445,sitting_down
1757685565649649200,0.8597751464843775,-1.0309749841690063,-0.4555374979972839,2.0813374519348145,-1.3322559595108032,-0.1972579956054687,-0.1625880002975464,0.0686260014772415,-9.350078582763672,2.8743550777435303,sitting_down
1757685565659202000,0.8693281250000009,-1.032212495803833,-0.492249995470047,2.1363375186920166,-0.9784520268440248,-0.4555830061435699,-0.1136749982833862,0.1657280027866363,-9.326990127563477,2.937268018722534,sitting_down
1757685565668755000,0.8788808593750002,-1.0041625499725342,-0.489775002002716,2.23657488822937,-0.5054010152816772,-0.7970319986343384,-0.3153479993343353,0.2677839994430542,-9.30161476135254,3.00206995010376,sitting_down
1757685565678308000,0.8884340820312513,-0.9174000024795532,-0.547249972820282,2.425912380218506,0.3370780050754547,-1.5147759914398191,-0.6740339994430542,0.3762019872665405,-9.273131370544434,3.069521903991699,sitting_down
1757685565687861000,0.8979870605468765,-0.830637514591217,-0.5630624890327454,2.687299966812134,0.9565579891204834,-1.9297970533370967,-0.779433012008667,0.4913640022277832,-9.241198539733888,3.13936710357666,sitting_down
1757685565697414100,0.9075400390625,-0.8355875015258789,-0.3517250120639801,2.9500625133514404,0.8038210272789001,-1.7238340377807615,-0.4918000102043152,0.6139649748802185,-9.20527458190918,3.211414098739624,sitting_down
1757685565706967300,0.917093261718751,-0.8343499898910522,-0.1733874976634979,3.15521240234375,0.5916399955749512,-1.4288630485534668,-0.7512890100479126,0.7445440292358398,-9.164830207824709,3.2853899002075195,sitting_down
1757685565716520200,0.9266462402343764,-0.8196374773979187,-0.1403875052928924,3.3226873874664307,0.8273079991340637,-1.2436959743499756,-0.5343890190124512,0.8836190104484558,-9.11941146850586,3.3609039783477783,sitting_down
1757685565726073300,0.9361992187500014,-0.8196374773979187,-0.3957250118255615,3.382499933242798,0.5241109728813171,-0.8993750214576721,-0.0478419996798038,1.0327650308609009,-9.068479537963867,3.437506914138794,sitting_down
1757685565735626200,0.9457521972656248,-0.8343499898910522,-0.8684499859809875,3.1064000129699707,-0.9580529928207396,-0.2993749976158142,0.0928959995508194,1.186776041984558,-9.012539863586426,3.5174460411071777,sitting_down
1757685565745179400,0.955305419921876,-0.8819249868392944,-1.1727374792099,2.577437400817871,-1.2255589962005615,0.0552459992468357,0.3769870102405548,1.3425819873809814,-8.951788902282715,3.6023049354553223,sitting_down
1757685565754732500,0.9648586425781254,-0.9283999800682068,-1.010212540626526,2.049575090408325,-0.3844670057296753,0.1156470030546188,-0.1036660000681877,1.5002399682998655,-8.886795043945312,3.690010070800781,sitting_down
1757685565764285400,0.9744113769531264,-0.9063999652862548,-0.4042499959468841,1.7186124324798584,0.8819869756698608,-0.4281460046768188,-0.7746250033378601,1.6612989902496338,-8.818452835083008,3.7762410640716553,sitting_down
1757685565773838600,0.9839645996093758,-0.8343499898910522,0.3459500074386596,1.5560874938964844,1.2688419818878174,-0.8091390132904053,-1.3833860158920288,1.8257310390472408,-8.748002052307129,3.857009887695313,sitting_down
1757685565783391500,0.993517578125001,-0.757349967956543,0.8333874940872192,1.4693249464035034,0.8458330035209656,-1.115820050239563,-1.1016650199890137,1.9917999505996704,-8.676251411437988,3.9311230182647705,sitting_down
1757685565792944600,1.0030705566406262,-0.7121124863624573,0.8981499671936035,1.4045624732971191,-0.0649259984493255,-1.234537959098816,-0.7380419969558716,2.157213926315308,-8.604331970214844,3.998315095901489,sitting_down
1757685565802497800,1.0126237792968773,-0.6852999925613403,0.7294374704360962,1.3935624361038208,-0.1800840049982071,-0.9063140153884888,-0.1941750049591064,2.3220419883728027,-8.531682968139648,4.060143947601318,sitting_down
1757685565812051000,1.0221770019531249,-0.6583499908447266,0.5400999784469604,1.4607999324798584,-0.175364002585411,-0.5680789947509766,0.2304780036211013,2.4868290424346924,-8.457277297973633,4.118693828582764,sitting_down
1757685565821603800,1.031729736328124,-0.638824999332428,0.3898124992847442,1.5731375217437744,-0.0434819981455802,0.0437909997999668,0.3996529877185821,2.653027057647705,-8.379837989807129,4.175314903259277,sitting_down
1757685565831156700,1.0412827148437511,-0.6461125016212463,0.1870000064373016,1.6758500337600708,0.1354849934577942,0.467424988746643,0.3313939869403839,2.822252988815308,-8.298483848571777,4.230301856994629,sitting_down
1757685565840710000,1.0508359375000005,-0.6901124715805054,-0.0719124972820282,1.7404749393463137,0.5103020071983337,0.7889630198478699,0.2214269936084747,2.9950530529022217,-8.212038040161133,4.284605979919434,sitting_down
1757685565850263000,1.060388916015624,-0.7561125159263611,-0.2612499892711639,1.7722375392913818,0.9646829962730408,0.761368989944458,-0.3044359982013702,3.171204090118408,-8.120370864868164,4.337360858917236,sitting_down
1757685565859816200,1.069942138671875,-0.7708249688148499,-0.2942500114440918,1.7613749504089355,0.8225529789924622,0.8882330060005188,-0.9160100221633912,3.3491439819335938,-8.023744583129883,4.388343811035156,sitting_down
1757685565869369000,1.0794951171875002,-0.7818250060081482,-0.2734875082969665,1.6831375360488892,-0.1006070002913475,0.7129189968109131,-1.0695879459381104,3.522705078125,-7.9246721267700195,4.438289165496826,sitting_down
1757685565878922000,1.0890478515625013,-0.8123499751091003,-0.2576749920845032,1.614662528038025,-0.3021059930324554,0.4608240127563476,-1.2525229454040527,3.690628051757813,-7.823450088500977,4.48756217956543,sitting_down
1757685565888475100,1.0986010742187506,-0.8538749814033508,-0.2294874936342239,1.6354249715805054,-0.1320900022983551,0.0206659995019435,-1.038398027420044,3.852469921112061,-7.721286773681641,4.534165859222412,sitting_down
1757685565898028000,1.1081540527343758,-0.9198749661445618,-0.1733874976634979,1.7136625051498413,0.199422001838684,0.3413270115852356,-0.8136039972305298,4.008434772491455,-7.617055892944336,4.578941822052002,sitting_down
1757685565907581400,1.1177075195312511,-0.9613999724388124,-0.1769624948501587,1.777187466621399,0.1405020058155059,0.7936969995498657,-0.4007579982280731,4.158060073852539,-7.509665012359619,4.623618125915527,sitting_down
1757685565917134300,1.1272602539062504,-1.010212540626526,-0.2173874974250793,1.7491375207901,-0.326680988073349,0.9891319870948792,0.0818379968404769,4.298645973205566,-7.39901876449585,4.670886039733887,sitting_down
1757685565926687200,1.1368132324218774,-1.0664499998092651,-0.1537249982357025,1.674612522125244,-0.1020319983363151,0.920760989189148,0.2218959927558899,4.436254978179932,-7.284285068511963,4.7184271812438965,sitting_down
1757685565936240400,1.146366455078125,-1.0602624416351318,-0.0133375003933906,1.6378999948501587,0.1421860009431839,1.179777979850769,0.056522998958826,4.575692176818848,-7.164651870727539,4.763421058654785,sitting_down
1757685565945793500,1.1559194335937502,-1.015162467956543,0.0917124971747398,1.58537495136261,0.096060998737812,0.6867759823799133,-0.1964199990034103,4.715912818908691,-7.041172027587891,4.805768966674805,sitting_down
1757685565955346700,1.1654726562500013,-0.9626374840736388,0.0954250022768974,1.5133249759674072,0.012636000290513,0.0379850007593631,-0.2834419906139374,4.852637767791748,-6.914955139160156,4.848249912261963,sitting_down
1757685565964899600,1.1750256347656265,-0.93087500333786,0.0893749967217445,1.4510375261306765,-0.4222419857978821,-0.6407849788665771,-0.6270899772644043,4.9825639724731445,-6.787497043609619,4.893278121948242,sitting_down
1757685565974452700,1.18457861328125,-0.8746374845504761,0.1639000028371811,1.4082750082015991,-0.4473919868469238,-0.9231500029563904,-1.4451580047607422,5.107082843780518,-6.66005802154541,4.939064025878906,sitting_down
1757685565984006000,1.194131835937501,-0.782925009727478,0.2127124965190887,1.4412750005722046,0.2209510058164596,-0.9883450269699096,-1.5757869482040403,5.230340003967285,-6.531463146209717,4.983585834503174,sitting_down
1757685565993558800,1.2036848144531265,-0.6938250064849854,0.1051874980330467,1.4986125230789185,0.2490859925746917,-0.9425770044326782,-1.2739089727401731,5.352657794952393,-6.402035236358643,5.025839805603027,sitting_down
1757685566003112000,1.2132377929687514,-0.6730625033378601,-0.0035749999806284,1.545087456703186,0.1492130011320114,-0.7860000133514404,-0.5423009991645813,5.473143100738525,-6.271664142608643,5.066394805908203,sitting_down
1757685566012664800,1.2227907714843749,-0.7133499979972839,-0.080437496304512,1.5683250427246094,-0.0840929970145225,-0.4345189929008484,-0.1897989958524704,5.590339183807373,-6.140603065490723,5.10568380355835,sitting_down
1757685566022218000,1.2323439941406242,-0.7523999810218811,-0.048675000667572,1.5585625171661377,-0.3684270083904266,-0.0776790007948875,-0.248308002948761,5.703404903411865,-6.009315967559815,5.143527030944824,sitting_down
